order_id,order_timestamp,item_name,quantity,price,weather_good,event_day
1560,2024-01-10 20:14:15,Ice Cream,2,18,1,0
1561,2024-01-10 15:51:57,Milkshake,3,28,1,0
1561,2024-01-10 15:51:57,Chicken Nuggets,1,30,1,0
1561,2024-01-10 15:51:57,Double Burger,3,65,1,0
1562,2024-01-10 18:26:30,Double Burger,2,65,1,0
1562,2024-01-10 18:26:30,Soft Drink,2,15,1,0
1562,2024-01-10 18:26:30,Chicken Nuggets,1,30,1,0
1562,2024-01-10 18:26:30,Onion Rings,1,22,1,0
1562,2024-01-10 18:26:30,Milkshake,1,28,1,0
1563,2024-01-10 16:22:13,Double Burger,2,65,1,0
1563,2024-01-10 16:22:13,Ice Cream,2,18,1,0
1564,2024-01-10 19:05:52,Classic Burger,1,45,1,0
1564,2024-01-10 19:05:52,Ice Cream,1,18,1,0
1565,2024-01-10 19:59:38,Soft Drink,3,15,1,0
1565,2024-01-10 19:59:38,Ice Cream,2,18,1,0
1566,2024-01-10 21:42:24,Fries,2,20,1,0
1566,2024-01-10 21:42:24,Milkshake,2,28,1,0
1566,2024-01-10 21:42:24,Chicken Burger,1,55,1,0
1566,2024-01-10 21:42:24,Classic Burger,3,45,1,0
1567,2024-01-10 16:58:17,Double Burger,3,65,1,0
1567,2024-01-10 16:58:17,Chicken Burger,1,55,1,0
1567,2024-01-10 16:58:17,Milkshake,2,28,1,0
1568,2024-01-10 17:50:46,Double Burger,3,65,1,0
1568,2024-01-10 17:50:46,Fries,2,20,1,0
1568,2024-01-10 17:50:46,Ice Cream,2,18,1,0
1569,2024-01-10 15:08:06,Milkshake,3,28,1,0
1569,2024-01-10 15:08:06,Classic Burger,2,45,1,0
1570,2024-01-10 16:05:18,Fries,1,20,1,0
1571,2024-01-10 19:17:43,Chicken Nuggets,2,30,1,0
1571,2024-01-10 19:17:43,Milkshake,2,28,1,0
1571,2024-01-10 19:17:43,Soft Drink,3,15,1,0
1571,2024-01-10 19:17:43,Double Burger,2,65,1,0
1572,2024-01-10 20:27:30,Chicken Nuggets,2,30,1,0
1572,2024-01-10 20:27:30,Soft Drink,3,15,1,0
1572,2024-01-10 20:27:30,Ice Cream,3,18,1,0
1573,2024-01-11 19:19:58,Milkshake,1,28,1,0
1573,2024-01-11 19:19:58,Chicken Burger,3,55,1,0
1573,2024-01-11 19:19:58,Ice Cream,3,18,1,0
1573,2024-01-11 19:19:58,Chicken Nuggets,1,30,1,0
1573,2024-01-11 19:19:58,Classic Burger,2,45,1,0
1574,2024-01-11 23:31:53,Classic Burger,1,45,1,0
1574,2024-01-11 23:31:53,Cheese Burger,3,50,1,0
1574,2024-01-11 23:31:53,Chicken Burger,2,55,1,0
1575,2024-01-11 15:27:45,Onion Rings,2,22,1,0
1576,2024-01-11 14:57:56,Cheese Burger,1,50,1,0
1576,2024-01-11 14:57:56,Double Burger,1,65,1,0
1576,2024-01-11 14:57:56,Classic Burger,2,45,1,0
1576,2024-01-11 14:57:56,Milkshake,1,28,1,0
1577,2024-01-11 12:52:40,Classic Burger,2,45,1,0
1577,2024-01-11 12:52:40,Chicken Nuggets,2,30,1,0
1577,2024-01-11 12:52:40,Onion Rings,1,22,1,0
1578,2024-01-11 22:39:37,Chicken Burger,3,55,1,0
1579,2024-01-11 19:53:00,Onion Rings,2,22,1,0
1579,2024-01-11 19:53:00,Cheese Burger,1,50,1,0
1579,2024-01-11 19:53:00,Fries,3,20,1,0
1579,2024-01-11 19:53:00,Chicken Nuggets,3,30,1,0
1579,2024-01-11 19:53:00,Chicken Burger,3,55,1,0
1580,2024-01-11 17:44:57,Ice Cream,2,18,1,0
1581,2024-01-11 18:30:14,Cheese Burger,3,50,1,0
1581,2024-01-11 18:30:14,Chicken Nuggets,2,30,1,0
1581,2024-01-11 18:30:14,Classic Burger,3,45,1,0
1581,2024-01-11 18:30:14,Onion Rings,1,22,1,0
1582,2024-01-11 14:08:34,Double Burger,1,65,1,0
1582,2024-01-11 14:08:34,Onion Rings,1,22,1,0
1582,2024-01-11 14:08:34,Soft Drink,1,15,1,0
1583,2024-01-11 23:26:00,Milkshake,3,28,1,0
1583,2024-01-11 23:26:00,Double Burger,2,65,1,0
1584,2024-01-11 18:52:06,Ice Cream,2,18,1,0
1585,2024-01-11 18:30:37,Chicken Burger,2,55,1,0
1585,2024-01-11 18:30:37,Soft Drink,3,15,1,0
1585,2024-01-11 18:30:37,Cheese Burger,3,50,1,0
1585,2024-01-11 18:30:37,Chicken Nuggets,1,30,1,0
1585,2024-01-11 18:30:37,Fries,2,20,1,0
1586,2024-01-11 20:24:55,Double Burger,1,65,1,0
1586,2024-01-11 20:24:55,Ice Cream,2,18,1,0
1587,2024-01-11 19:07:28,Milkshake,2,28,1,0
1587,2024-01-11 19:07:28,Ice Cream,2,18,1,0
1588,2024-01-11 18:52:33,Onion Rings,2,22,1,0
1588,2024-01-11 18:52:33,Chicken Nuggets,3,30,1,0
1588,2024-01-11 18:52:33,Ice Cream,1,18,1,0
1589,2024-01-11 15:31:26,Chicken Nuggets,3,30,1,0
1589,2024-01-11 15:31:26,Soft Drink,1,15,1,0
1589,2024-01-11 15:31:26,Onion Rings,2,22,1,0
1589,2024-01-11 15:31:26,Ice Cream,2,18,1,0
1589,2024-01-11 15:31:26,Milkshake,2,28,1,0
1590,2024-01-11 19:34:37,Cheese Burger,1,50,1,0
1590,2024-01-11 19:34:37,Milkshake,2,28,1,0
1591,2024-01-11 23:41:56,Fries,3,20,1,0
1591,2024-01-11 23:41:56,Classic Burger,3,45,1,0
1591,2024-01-11 23:41:56,Cheese Burger,3,50,1,0
1591,2024-01-11 23:41:56,Soft Drink,3,15,1,0
1591,2024-01-11 23:41:56,Chicken Burger,1,55,1,0
1592,2024-01-11 22:18:57,Chicken Burger,1,55,1,0
1592,2024-01-11 22:18:57,Fries,2,20,1,0
1592,2024-01-11 22:18:57,Soft Drink,2,15,1,0
1592,2024-01-11 22:18:57,Chicken Nuggets,3,30,1,0
1593,2024-01-11 22:42:27,Soft Drink,3,15,1,0
1593,2024-01-11 22:42:27,Milkshake,3,28,1,0
1593,2024-01-11 22:42:27,Classic Burger,3,45,1,0
1594,2024-01-11 16:23:50,Milkshake,3,28,1,0
1594,2024-01-11 16:23:50,Ice Cream,1,18,1,0
1594,2024-01-11 16:23:50,Soft Drink,1,15,1,0
1595,2024-01-11 15:18:35,Double Burger,3,65,1,0
1595,2024-01-11 15:18:35,Milkshake,3,28,1,0
1595,2024-01-11 15:18:35,Chicken Burger,1,55,1,0
1595,2024-01-11 15:18:35,Soft Drink,3,15,1,0
1595,2024-01-11 15:18:35,Classic Burger,3,45,1,0
1596,2024-01-11 17:18:37,Chicken Nuggets,1,30,1,0
1596,2024-01-11 17:18:37,Cheese Burger,2,50,1,0
1596,2024-01-11 17:18:37,Ice Cream,2,18,1,0
1596,2024-01-11 17:18:37,Soft Drink,3,15,1,0
1596,2024-01-11 17:18:37,Classic Burger,3,45,1,0
1597,2024-01-11 18:08:03,Chicken Burger,1,55,1,0
1597,2024-01-11 18:08:03,Fries,3,20,1,0
1597,2024-01-11 18:08:03,Classic Burger,3,45,1,0
1598,2024-01-11 21:28:16,Milkshake,2,28,1,0
1598,2024-01-11 21:28:16,Fries,2,20,1,0
1598,2024-01-11 21:28:16,Double Burger,2,65,1,0
1598,2024-01-11 21:28:16,Ice Cream,2,18,1,0
1599,2024-01-11 12:40:57,Classic Burger,2,45,1,0
1599,2024-01-11 12:40:57,Chicken Nuggets,3,30,1,0
1599,2024-01-11 12:40:57,Ice Cream,3,18,1,0
1600,2024-01-11 22:36:45,Fries,1,20,1,0
1600,2024-01-11 22:36:45,Soft Drink,3,15,1,0
1600,2024-01-11 22:36:45,Chicken Nuggets,3,30,1,0
1601,2024-01-11 17:03:06,Fries,2,20,1,0
1601,2024-01-11 17:03:06,Ice Cream,2,18,1,0
1601,2024-01-11 17:03:06,Soft Drink,1,15,1,0
1601,2024-01-11 17:03:06,Milkshake,1,28,1,0
1601,2024-01-11 17:03:06,Chicken Burger,1,55,1,0
1602,2024-01-11 16:03:35,Classic Burger,1,45,1,0
1602,2024-01-11 16:03:35,Soft Drink,1,15,1,0
1603,2024-01-11 14:03:12,Fries,1,20,1,0
1604,2024-01-11 13:56:21,Milkshake,1,28,1,0
1604,2024-01-11 13:56:21,Cheese Burger,1,50,1,0
1604,2024-01-11 13:56:21,Double Burger,3,65,1,0
1604,2024-01-11 13:56:21,Onion Rings,3,22,1,0
1605,2024-01-11 20:44:39,Onion Rings,1,22,1,0
1605,2024-01-11 20:44:39,Cheese Burger,2,50,1,0
1605,2024-01-11 20:44:39,Fries,2,20,1,0
1605,2024-01-11 20:44:39,Classic Burger,1,45,1,0
1605,2024-01-11 20:44:39,Ice Cream,2,18,1,0
1606,2024-01-11 18:42:29,Chicken Burger,3,55,1,0
1606,2024-01-11 18:42:29,Fries,1,20,1,0
1607,2024-01-11 14:08:14,Cheese Burger,1,50,1,0
1607,2024-01-11 14:08:14,Soft Drink,2,15,1,0
1607,2024-01-11 14:08:14,Onion Rings,1,22,1,0
1607,2024-01-11 14:08:14,Milkshake,3,28,1,0
1607,2024-01-11 14:08:14,Chicken Nuggets,1,30,1,0
1608,2024-01-11 14:58:10,Double Burger,3,65,1,0
1608,2024-01-11 14:58:10,Soft Drink,3,15,1,0
1608,2024-01-11 14:58:10,Classic Burger,2,45,1,0
1609,2024-01-11 16:04:55,Soft Drink,3,15,1,0
1609,2024-01-11 16:04:55,Milkshake,1,28,1,0
1609,2024-01-11 16:04:55,Chicken Burger,1,55,1,0
1609,2024-01-11 16:04:55,Cheese Burger,3,50,1,0
1610,2024-01-11 23:30:15,Chicken Nuggets,3,30,1,0
1610,2024-01-11 23:30:15,Classic Burger,1,45,1,0
1610,2024-01-11 23:30:15,Double Burger,3,65,1,0
1610,2024-01-11 23:30:15,Soft Drink,1,15,1,0
1611,2024-01-11 17:32:54,Soft Drink,1,15,1,0
1612,2024-01-11 13:15:49,Onion Rings,3,22,1,0
1612,2024-01-11 13:15:49,Cheese Burger,3,50,1,0
1612,2024-01-11 13:15:49,Classic Burger,3,45,1,0
1612,2024-01-11 13:15:49,Chicken Nuggets,1,30,1,0
1613,2024-01-11 17:38:35,Soft Drink,2,15,1,0
1613,2024-01-11 17:38:35,Double Burger,3,65,1,0
1614,2024-01-11 17:24:36,Ice Cream,3,18,1,0
1614,2024-01-11 17:24:36,Fries,1,20,1,0
1614,2024-01-11 17:24:36,Chicken Nuggets,1,30,1,0
1614,2024-01-11 17:24:36,Soft Drink,1,15,1,0
1615,2024-01-11 10:14:46,Cheese Burger,2,50,1,0
1615,2024-01-11 10:14:46,Chicken Burger,1,55,1,0
1615,2024-01-11 10:14:46,Ice Cream,3,18,1,0
1616,2024-01-12 23:09:24,Chicken Nuggets,1,30,1,0
1617,2024-01-12 21:00:41,Ice Cream,2,18,1,0
1617,2024-01-12 21:00:41,Fries,1,20,1,0
1617,2024-01-12 21:00:41,Onion Rings,2,22,1,0
1617,2024-01-12 21:00:41,Cheese Burger,1,50,1,0
1618,2024-01-12 17:25:16,Ice Cream,3,18,1,0
1618,2024-01-12 17:25:16,Chicken Burger,1,55,1,0
1618,2024-01-12 17:25:16,Onion Rings,2,22,1,0
1619,2024-01-12 14:17:17,Ice Cream,2,18,1,0
1619,2024-01-12 14:17:17,Classic Burger,2,45,1,0
1620,2024-01-12 23:49:40,Double Burger,3,65,1,0
1620,2024-01-12 23:49:40,Ice Cream,1,18,1,0
1620,2024-01-12 23:49:40,Milkshake,2,28,1,0
1620,2024-01-12 23:49:40,Soft Drink,3,15,1,0
1620,2024-01-12 23:49:40,Onion Rings,1,22,1,0
1621,2024-01-12 18:36:43,Fries,2,20,1,0
1622,2024-01-12 18:13:18,Fries,1,20,1,0
1623,2024-01-12 17:15:20,Chicken Nuggets,2,30,1,0
1623,2024-01-12 17:15:20,Double Burger,1,65,1,0
1623,2024-01-12 17:15:20,Classic Burger,3,45,1,0
1623,2024-01-12 17:15:20,Ice Cream,2,18,1,0
1624,2024-01-12 18:03:44,Chicken Burger,2,55,1,0
1624,2024-01-12 18:03:44,Double Burger,1,65,1,0
1625,2024-01-12 17:24:57,Milkshake,3,28,1,0
1625,2024-01-12 17:24:57,Soft Drink,1,15,1,0
1625,2024-01-12 17:24:57,Classic Burger,1,45,1,0
1625,2024-01-12 17:24:57,Ice Cream,3,18,1,0
1626,2024-01-12 16:11:12,Fries,3,20,1,0
1627,2024-01-12 16:52:42,Double Burger,2,65,1,0
1627,2024-01-12 16:52:42,Fries,1,20,1,0
1628,2024-01-12 17:05:53,Chicken Burger,2,55,1,0
1628,2024-01-12 17:05:53,Classic Burger,3,45,1,0
1628,2024-01-12 17:05:53,Onion Rings,3,22,1,0
1628,2024-01-12 17:05:53,Ice Cream,3,18,1,0
1628,2024-01-12 17:05:53,Double Burger,2,65,1,0
1629,2024-01-12 16:12:30,Classic Burger,2,45,1,0
1629,2024-01-12 16:12:30,Ice Cream,2,18,1,0
1629,2024-01-12 16:12:30,Double Burger,2,65,1,0
1630,2024-01-12 15:41:29,Classic Burger,1,45,1,0
1631,2024-01-12 18:50:43,Chicken Burger,2,55,1,0
1631,2024-01-12 18:50:43,Ice Cream,3,18,1,0
1631,2024-01-12 18:50:43,Fries,3,20,1,0
1632,2024-01-12 17:50:54,Chicken Burger,2,55,1,0
1633,2024-01-12 22:13:59,Classic Burger,2,45,1,0
1633,2024-01-12 22:13:59,Soft Drink,3,15,1,0
1633,2024-01-12 22:13:59,Fries,3,20,1,0
1633,2024-01-12 22:13:59,Chicken Nuggets,1,30,1,0
1634,2024-01-12 10:14:08,Chicken Burger,1,55,1,0
1634,2024-01-12 10:14:08,Soft Drink,2,15,1,0
1635,2024-01-12 21:32:29,Cheese Burger,1,50,1,0
1635,2024-01-12 21:32:29,Double Burger,1,65,1,0
1635,2024-01-12 21:32:29,Chicken Burger,2,55,1,0
1636,2024-01-12 21:42:19,Ice Cream,2,18,1,0
1636,2024-01-12 21:42:19,Cheese Burger,2,50,1,0
1636,2024-01-12 21:42:19,Soft Drink,1,15,1,0
1637,2024-01-12 11:23:07,Fries,1,20,1,0
1637,2024-01-12 11:23:07,Classic Burger,1,45,1,0
1637,2024-01-12 11:23:07,Chicken Burger,3,55,1,0
1637,2024-01-12 11:23:07,Double Burger,3,65,1,0
1638,2024-01-12 16:43:41,Ice Cream,3,18,1,0
1638,2024-01-12 16:43:41,Fries,2,20,1,0
1638,2024-01-12 16:43:41,Chicken Nuggets,1,30,1,0
1639,2024-01-12 16:24:20,Chicken Burger,1,55,1,0
1639,2024-01-12 16:24:20,Double Burger,2,65,1,0
1639,2024-01-12 16:24:20,Soft Drink,1,15,1,0
1639,2024-01-12 16:24:20,Milkshake,2,28,1,0
1640,2024-01-12 13:37:36,Ice Cream,3,18,1,0
1641,2024-01-12 15:31:11,Onion Rings,2,22,1,0
1641,2024-01-12 15:31:11,Ice Cream,2,18,1,0
1641,2024-01-12 15:31:11,Chicken Nuggets,1,30,1,0
1641,2024-01-12 15:31:11,Milkshake,3,28,1,0
1642,2024-01-12 14:45:35,Soft Drink,1,15,1,0
1643,2024-01-12 23:05:41,Soft Drink,1,15,1,0
1643,2024-01-12 23:05:41,Onion Rings,2,22,1,0
1643,2024-01-12 23:05:41,Ice Cream,2,18,1,0
1643,2024-01-12 23:05:41,Classic Burger,1,45,1,0
1643,2024-01-12 23:05:41,Chicken Burger,1,55,1,0
1644,2024-01-12 20:36:43,Chicken Burger,1,55,1,0
1645,2024-01-12 21:15:13,Cheese Burger,2,50,1,0
1645,2024-01-12 21:15:13,Fries,1,20,1,0
1645,2024-01-12 21:15:13,Double Burger,2,65,1,0
1645,2024-01-12 21:15:13,Milkshake,1,28,1,0
1645,2024-01-12 21:15:13,Ice Cream,2,18,1,0
1646,2024-01-12 20:04:40,Classic Burger,2,45,1,0
1646,2024-01-12 20:04:40,Chicken Nuggets,2,30,1,0
1647,2024-01-12 14:37:35,Onion Rings,1,22,1,0
1647,2024-01-12 14:37:35,Chicken Burger,3,55,1,0
1647,2024-01-12 14:37:35,Ice Cream,1,18,1,0
1648,2024-01-12 16:50:02,Milkshake,3,28,1,0
1648,2024-01-12 16:50:02,Classic Burger,2,45,1,0
1649,2024-01-12 19:35:54,Chicken Nuggets,3,30,1,0
1649,2024-01-12 19:35:54,Cheese Burger,2,50,1,0
1650,2024-01-12 14:38:02,Onion Rings,3,22,1,0
1651,2024-01-12 20:52:19,Classic Burger,1,45,1,0
1651,2024-01-12 20:52:19,Chicken Burger,2,55,1,0
1651,2024-01-12 20:52:19,Onion Rings,1,22,1,0
1651,2024-01-12 20:52:19,Fries,2,20,1,0
1651,2024-01-12 20:52:19,Double Burger,2,65,1,0
1652,2024-01-12 17:54:25,Ice Cream,3,18,1,0
1652,2024-01-12 17:54:25,Classic Burger,2,45,1,0
1652,2024-01-12 17:54:25,Milkshake,1,28,1,0
1652,2024-01-12 17:54:25,Chicken Burger,2,55,1,0
1653,2024-01-12 16:45:34,Cheese Burger,3,50,1,0
1653,2024-01-12 16:45:34,Chicken Burger,2,55,1,0
1653,2024-01-12 16:45:34,Ice Cream,3,18,1,0
1653,2024-01-12 16:45:34,Fries,3,20,1,0
1654,2024-01-12 20:44:18,Classic Burger,2,45,1,0
1654,2024-01-12 20:44:18,Double Burger,2,65,1,0
1654,2024-01-12 20:44:18,Soft Drink,1,15,1,0
1654,2024-01-12 20:44:18,Chicken Burger,1,55,1,0
1655,2024-01-12 19:02:37,Cheese Burger,3,50,1,0
1655,2024-01-12 19:02:37,Soft Drink,3,15,1,0
1656,2024-01-12 16:15:39,Onion Rings,1,22,1,0
1656,2024-01-12 16:15:39,Fries,3,20,1,0
1656,2024-01-12 16:15:39,Chicken Burger,1,55,1,0
1657,2024-01-12 21:01:41,Soft Drink,1,15,1,0
1657,2024-01-12 21:01:41,Chicken Nuggets,2,30,1,0
1657,2024-01-12 21:01:41,Milkshake,3,28,1,0
1657,2024-01-12 21:01:41,Ice Cream,3,18,1,0
1657,2024-01-12 21:01:41,Cheese Burger,1,50,1,0
1658,2024-01-12 14:40:31,Soft Drink,3,15,1,0
1659,2024-01-12 19:50:36,Milkshake,3,28,1,0
1659,2024-01-12 19:50:36,Soft Drink,3,15,1,0
1659,2024-01-12 19:50:36,Onion Rings,1,22,1,0
1660,2024-01-12 19:46:23,Chicken Nuggets,3,30,1,0
1661,2024-01-12 17:25:05,Soft Drink,3,15,1,0
1661,2024-01-12 17:25:05,Onion Rings,1,22,1,0
1662,2024-01-12 18:42:32,Double Burger,1,65,1,0
1663,2024-01-12 14:19:58,Chicken Nuggets,3,30,1,0
1664,2024-01-12 20:54:16,Soft Drink,3,15,1,0
1665,2024-01-13 15:28:24,Chicken Nuggets,2,30,1,0
1665,2024-01-13 15:28:24,Ice Cream,2,18,1,0
1665,2024-01-13 15:28:24,Chicken Burger,3,55,1,0
1665,2024-01-13 15:28:24,Milkshake,1,28,1,0
1666,2024-01-13 13:47:38,Double Burger,2,65,1,0
1666,2024-01-13 13:47:38,Cheese Burger,3,50,1,0
1667,2024-01-13 13:34:24,Onion Rings,3,22,1,0
1667,2024-01-13 13:34:24,Fries,3,20,1,0
1668,2024-01-13 19:43:43,Cheese Burger,3,50,1,0
1668,2024-01-13 19:43:43,Fries,1,20,1,0
1668,2024-01-13 19:43:43,Onion Rings,3,22,1,0
1669,2024-01-13 14:59:02,Classic Burger,1,45,1,0
1669,2024-01-13 14:59:02,Milkshake,1,28,1,0
1669,2024-01-13 14:59:02,Chicken Burger,2,55,1,0
1669,2024-01-13 14:59:02,Chicken Nuggets,3,30,1,0
1669,2024-01-13 14:59:02,Onion Rings,2,22,1,0
1670,2024-01-13 23:34:15,Chicken Burger,3,55,1,0
1670,2024-01-13 23:34:15,Cheese Burger,3,50,1,0
1670,2024-01-13 23:34:15,Classic Burger,1,45,1,0
1670,2024-01-13 23:34:15,Onion Rings,2,22,1,0
1671,2024-01-13 11:58:52,Double Burger,1,65,1,0
1671,2024-01-13 11:58:52,Fries,3,20,1,0
1672,2024-01-13 23:04:43,Milkshake,2,28,1,0
1672,2024-01-13 23:04:43,Chicken Nuggets,2,30,1,0
1672,2024-01-13 23:04:43,Classic Burger,3,45,1,0
1672,2024-01-13 23:04:43,Fries,2,20,1,0
1673,2024-01-13 18:44:43,Milkshake,3,28,1,0
1674,2024-01-13 17:59:09,Soft Drink,3,15,1,0
1674,2024-01-13 17:59:09,Classic Burger,2,45,1,0
1674,2024-01-13 17:59:09,Cheese Burger,3,50,1,0
1675,2024-01-13 16:14:45,Chicken Nuggets,2,30,1,0
1675,2024-01-13 16:14:45,Fries,1,20,1,0
1676,2024-01-13 19:57:32,Soft Drink,3,15,1,0
1676,2024-01-13 19:57:32,Cheese Burger,3,50,1,0
1677,2024-01-13 17:06:58,Ice Cream,2,18,1,0
1677,2024-01-13 17:06:58,Milkshake,3,28,1,0
1677,2024-01-13 17:06:58,Soft Drink,3,15,1,0
1678,2024-01-13 21:08:57,Fries,1,20,1,0
1678,2024-01-13 21:08:57,Milkshake,2,28,1,0
1678,2024-01-13 21:08:57,Double Burger,3,65,1,0
1678,2024-01-13 21:08:57,Chicken Nuggets,2,30,1,0
1678,2024-01-13 21:08:57,Ice Cream,2,18,1,0
1679,2024-01-13 18:44:21,Fries,3,20,1,0
1679,2024-01-13 18:44:21,Classic Burger,3,45,1,0
1679,2024-01-13 18:44:21,Onion Rings,2,22,1,0
1679,2024-01-13 18:44:21,Ice Cream,1,18,1,0
1679,2024-01-13 18:44:21,Milkshake,1,28,1,0
1680,2024-01-13 18:14:28,Soft Drink,1,15,1,0
1680,2024-01-13 18:14:28,Classic Burger,3,45,1,0
1680,2024-01-13 18:14:28,Onion Rings,1,22,1,0
1681,2024-01-13 16:13:06,Onion Rings,3,22,1,0
1681,2024-01-13 16:13:06,Milkshake,1,28,1,0
1681,2024-01-13 16:13:06,Chicken Burger,1,55,1,0
1681,2024-01-13 16:13:06,Double Burger,1,65,1,0
1681,2024-01-13 16:13:06,Soft Drink,3,15,1,0
1682,2024-01-13 17:04:03,Chicken Nuggets,1,30,1,0
1683,2024-01-13 18:26:10,Fries,1,20,1,0
1683,2024-01-13 18:26:10,Onion Rings,2,22,1,0
1683,2024-01-13 18:26:10,Cheese Burger,2,50,1,0
1683,2024-01-13 18:26:10,Soft Drink,2,15,1,0
1683,2024-01-13 18:26:10,Chicken Nuggets,3,30,1,0
1684,2024-01-13 12:31:08,Double Burger,1,65,1,0
1685,2024-01-13 13:12:03,Double Burger,3,65,1,0
1686,2024-01-13 20:19:07,Milkshake,2,28,1,0
1687,2024-01-13 18:02:09,Milkshake,1,28,1,0
1687,2024-01-13 18:02:09,Classic Burger,3,45,1,0
1687,2024-01-13 18:02:09,Chicken Nuggets,2,30,1,0
1687,2024-01-13 18:02:09,Soft Drink,2,15,1,0
1688,2024-01-13 17:58:03,Double Burger,2,65,1,0
1688,2024-01-13 17:58:03,Cheese Burger,3,50,1,0
1688,2024-01-13 17:58:03,Milkshake,3,28,1,0
1688,2024-01-13 17:58:03,Classic Burger,3,45,1,0
1689,2024-01-13 18:21:06,Onion Rings,2,22,1,0
1689,2024-01-13 18:21:06,Classic Burger,3,45,1,0
1689,2024-01-13 18:21:06,Ice Cream,1,18,1,0
1690,2024-01-13 19:05:57,Milkshake,2,28,1,0
1690,2024-01-13 19:05:57,Chicken Nuggets,3,30,1,0
1691,2024-01-13 16:14:05,Fries,3,20,1,0
1691,2024-01-13 16:14:05,Soft Drink,3,15,1,0
1692,2024-01-13 15:06:57,Onion Rings,1,22,1,0
1693,2024-01-13 18:16:31,Chicken Nuggets,1,30,1,0
1693,2024-01-13 18:16:31,Fries,2,20,1,0
1693,2024-01-13 18:16:31,Chicken Burger,3,55,1,0
1693,2024-01-13 18:16:31,Classic Burger,3,45,1,0
1693,2024-01-13 18:16:31,Ice Cream,3,18,1,0
1694,2024-01-13 15:49:51,Onion Rings,1,22,1,0
1694,2024-01-13 15:49:51,Soft Drink,2,15,1,0
1694,2024-01-13 15:49:51,Chicken Nuggets,2,30,1,0
1694,2024-01-13 15:49:51,Double Burger,3,65,1,0
1695,2024-01-13 19:39:45,Ice Cream,3,18,1,0
1696,2024-01-13 12:10:32,Double Burger,2,65,1,0
1696,2024-01-13 12:10:32,Soft Drink,2,15,1,0
1696,2024-01-13 12:10:32,Ice Cream,2,18,1,0
1697,2024-01-13 21:22:19,Onion Rings,1,22,1,0
1697,2024-01-13 21:22:19,Double Burger,3,65,1,0
1697,2024-01-13 21:22:19,Classic Burger,3,45,1,0
1698,2024-01-13 19:47:31,Fries,2,20,1,0
1698,2024-01-13 19:47:31,Classic Burger,3,45,1,0
1698,2024-01-13 19:47:31,Onion Rings,3,22,1,0
1698,2024-01-13 19:47:31,Cheese Burger,3,50,1,0
1699,2024-01-13 18:24:56,Classic Burger,1,45,1,0
1700,2024-01-13 20:31:22,Milkshake,3,28,1,0
1700,2024-01-13 20:31:22,Chicken Nuggets,2,30,1,0
1700,2024-01-13 20:31:22,Fries,1,20,1,0
1700,2024-01-13 20:31:22,Ice Cream,2,18,1,0
1700,2024-01-13 20:31:22,Onion Rings,3,22,1,0
1701,2024-01-13 22:20:44,Chicken Burger,1,55,1,0
1701,2024-01-13 22:20:44,Double Burger,1,65,1,0
1701,2024-01-13 22:20:44,Classic Burger,3,45,1,0
1701,2024-01-13 22:20:44,Milkshake,1,28,1,0
1702,2024-01-13 21:58:41,Ice Cream,2,18,1,0
1703,2024-01-13 12:08:32,Classic Burger,2,45,1,0
1703,2024-01-13 12:08:32,Onion Rings,1,22,1,0
1704,2024-01-13 14:52:27,Classic Burger,2,45,1,0
1705,2024-01-13 16:10:22,Ice Cream,2,18,1,0
1705,2024-01-13 16:10:22,Onion Rings,1,22,1,0
1706,2024-01-13 18:25:40,Milkshake,1,28,1,0
1706,2024-01-13 18:25:40,Classic Burger,1,45,1,0
1706,2024-01-13 18:25:40,Chicken Burger,3,55,1,0
1707,2024-01-13 19:20:39,Classic Burger,2,45,1,0
1708,2024-01-13 15:16:43,Ice Cream,2,18,1,0
1709,2024-01-13 18:18:34,Ice Cream,2,18,1,0
1710,2024-01-13 15:42:07,Chicken Nuggets,1,30,1,0
1710,2024-01-13 15:42:07,Chicken Burger,2,55,1,0
1710,2024-01-13 15:42:07,Ice Cream,1,18,1,0
1710,2024-01-13 15:42:07,Onion Rings,2,22,1,0
1711,2024-01-13 16:26:15,Fries,2,20,1,0
1712,2024-01-13 13:38:14,Soft Drink,2,15,1,0
1712,2024-01-13 13:38:14,Double Burger,2,65,1,0
1712,2024-01-13 13:38:14,Ice Cream,2,18,1,0
1712,2024-01-13 13:38:14,Chicken Burger,1,55,1,0
1713,2024-01-13 15:37:51,Chicken Burger,2,55,1,0
1713,2024-01-13 15:37:51,Fries,1,20,1,0
1714,2024-01-13 13:46:02,Double Burger,2,65,1,0
1714,2024-01-13 13:46:02,Classic Burger,3,45,1,0
1714,2024-01-13 13:46:02,Chicken Burger,3,55,1,0
1714,2024-01-13 13:46:02,Cheese Burger,2,50,1,0
1715,2024-01-13 15:35:47,Chicken Nuggets,2,30,1,0
1715,2024-01-13 15:35:47,Chicken Burger,2,55,1,0
1715,2024-01-13 15:35:47,Cheese Burger,2,50,1,0
1716,2024-01-13 21:12:06,Classic Burger,1,45,1,0
1716,2024-01-13 21:12:06,Onion Rings,1,22,1,0
1716,2024-01-13 21:12:06,Chicken Burger,3,55,1,0
1716,2024-01-13 21:12:06,Chicken Nuggets,3,30,1,0
1716,2024-01-13 21:12:06,Soft Drink,3,15,1,0
1717,2024-01-13 15:46:17,Fries,1,20,1,0
